,sub_label,template,obj_label,masked_sentence
388,Matvey Kazakov,[X] was born in [Y] .,Moscow,"It has been attributed either to Matvey Kazakov, who built numerous [MASK] churches in the reign of Catherine the Great, or Ivan Starov, who frequently worked for Potemkin."
389,Giacinto Brandi,[X] was born in [Y] .,Italy,"After passing some years under those masters he went to [MASK], and at Rome became a scholar of Giacinto Brandi, under whose tuition he made considerable progress."
390,Dennis DeYoung,[X] was born in [Y] .,Chicago,":75 [MASK] Federal Reserve researchers Robert DeYoung and Tara Rice argue that, ""Like most good jokes, the 3-6-3 rule mixes a grain of truth with a highly simplified view of reality."""
393,David Kershenbaum,[X] was born in [Y] .,Springfield,"David Kershenbaum is an American record producer and entrepreneur, born in [MASK]."
396,Jake Burns,[X] was born in [Y] .,Belfast,"He toured briefly with the band Dark Lady supporting Jake Burns and the Big Wheel, notably at the Marquee Club in Wardour Street but then spent five years back in [MASK] teaching guitar until Stiff Little Fingers was reformed."
397,Karl Kani,[X] was born in [Y] .,Brooklyn,"Karl Kani (/kəˈnaɪ/; born Carl Williams on May 23, 1968, [MASK] City) is the fashion designer, founder and CEO of the Hip Hop fashion brand Karl Kani."
400,Elsie Lefebvre,[X] was born in [Y] .,Montreal,"Elsie Lefebvre (born May 5, 1979 in [MASK]) is a Quebec politician."
402,Mizuki Fukumura,[X] was born in [Y] .,Tokyo,"Mizuki Fukumura (譜久村 聖 Fukumura Mizuki, born October 30, 1996 in [MASK]) is a Japanese pop singer."
404,Glenn Leonhard,[X] was born in [Y] .,Winnipeg,"Glenn Leonhard (born November 7, 1954 in [MASK]) is a former professional Canadian football offensive lineman who played ten seasons in the Canadian Football League for the BC Lions."
406,Ibn Hawqal,[X] was born in [Y] .,Baghdad,"Mansura was built on the shores of the Indus River, it was surrounded by fertile farmland, Ibn Hauqal mentioned the wealthy local merchants who wore [MASK] Costume and were of Sindhi-Arab origins, houses were made of clay, baked bricks and plaster."
407,Sujata Massey,[X] was born in [Y] .,Sussex,"Sujata Massey is a mystery writer born 1964 in [MASK], England who emigrated with her family to the United States at the age of 5."
409,Avie Bennett,[X] was born in [Y] .,Toronto,"Smaro Kamboureli is a Canadian poet and scholar who currently is a professor of English at the University of [MASK], where she also sits as the Avie Bennett Chair in Canadian Literature."
410,Amelia Opie,[X] was born in [Y] .,Norwich,"The Gildencroft Quaker Cemetery is a historic cemetery in Chatham Street, [MASK], Norfolk, England, where many of the city's Quakers were buried including the writer Amelia Opie."
411,W. T. Cosgrave,[X] was born in [Y] .,Dublin,"Cosgrave remarried in 1923 and moved to [MASK], where he died at his residence at Baggot House, 91 Lower Baggot St."
415,"William Thomson, 1st Baron Kelvin",[X] was born in [Y] .,Belfast,"William Thomson, 1st Baron Kelvin OM GCVO PC PRS FRSE (/ˈkɛlvɪn/; 26 June 1824 – 17 December 1907) was an Irish mathematical physicist and engineer who was born in [MASK] in 1824."
418,Peter Bland,[X] was born in [Y] .,Scarborough,"Peter Bland (born 12 May 1934, in [MASK]) is a British-New Zealand poet and actor."
420,Gordon Coppuck,[X] was born in [Y] .,Fleet,Gordon Coppuck (born 8 December 1936 in [MASK]) is a British racing car designer who was chief designer for McLaren and later worked for March and co-founded Spirit.
422,Melinda Czink,[X] was born in [Y] .,Budapest,"Melinda Czink was the defending champion, but chose to participate in [MASK] instead."
423,Gobind Singh Deo,[X] was born in [Y] .,Penang,He is the son of the late Karpal Singh and brother of Puchong MP Gobind Singh Deo and [MASK] ADUN for Datuk Keramat Jagdeep Singh Deo.
424,Ahmad Ismail Ali,[X] was born in [Y] .,Egypt,"Ahmad Ismail Ali (Arabic: أحمد إسماعيل علي) (14 October 1917 – 26 December 1974) was the Commander-in-Chief of [MASK]'s army and minister of war during the October War of 1973, and is best known for his planning of the attack across the Suez Canal, code-named Operation Badr."
426,Charles Phelps Taft,[X] was born in [Y] .,Cincinnati,"Barbara Nelle Ramusack (born November 5, 1937) is a historian and Charles Phelps Taft Professor of History Emerita at the University of [MASK]."
429,William Lobb,[X] was born in [Y] .,Cornwall,"William Lobb (1809 – 3 May 1864) was a [MASK] plant collector, employed by Veitch Nurseries of Exeter, who was responsible for the commercial introduction to England of Araucaria araucana (the monkey-puzzle tree) from Chile and the massive Sequoiadendron giganteum (Wellingtonia) from North America."
432,Ahmad Zahir,[X] was born in [Y] .,Kabul,"Habibia High School (Persian: لیسه حبیبیه) is a school in [MASK], Afghanistan, which has educated many of the former and current Afghan elite, including President Hamid Karzai and the country's most famous musician Ahmad Zahir."
433,Edward Henry,[X] was born in [Y] .,London,"Ball was born in Westminster, [MASK], the son of Edward Henry Ball, carver, and his wife Louisa, née Percival."
435,Nicky Barnes,[X] was born in [Y] .,Harlem,The Council was a drug and crime syndicate in New York City created by [MASK] gangster Nicky Barnes in the 1970s.
437,Phyllis Baker,[X] was born in [Y] .,Marshall,"A native of [MASK], Phyllis Baker began playing sandlot ball with the neighborhood kids at a very early age, usually in the family yard next to the house at the corner."
439,Herman Haupt,[X] was born in [Y] .,Philadelphia,"Herman Haupt ([MASK], March 26, 1817 – Jersey City, December 14, 1905) was an American civil engineer and railroad construction engineer and executive."
441,Alfred Adler,[X] was born in [Y] .,Vienna,"Adler received his initial musical training from his brother-in-law Ferenc Erkel and later studied in [MASK], before finally settling in Paris."
450,Adriaan Pauw,[X] was born in [Y] .,Amsterdam,"He was born in [MASK] in a rich merchant family - his father, Reinier Pauw (1564–1636) wasn't only a merchant, but also a Mayor of Amsterdam - and studied law in Leiden.His brother Adriaan Pauw (1581 - February 21, 1653 ) was Grand Pensionary of Holland from 1631 to 1636 and from 1651 to 1653, and signatory of the Peace of Münster (1648) for which he was instrumental as ambassador for Holland."
454,Kandi Burruss,[X] was born in [Y] .,Atlanta,"The track was written and produced by her fellow The Real Housewives of [MASK] cast member Kandi Burruss, and saw additional lyrical contributions from Zolciak, Joel Bowles, and Darnell Richard."
461,Georges Lentz,[X] was born in [Y] .,Luxembourg,"Georges Lentz is a contemporary composer and sound artist, born in [MASK] in 1965, and is that country's internationally best known composer."
464,Gloria Davy,[X] was born in [Y] .,Brooklyn,"Gloria Davy (March 29, 1931, [MASK] – November 28, 2012, Geneva) was a Swiss soprano of American birth who had an active international career in operas and concerts from the 1950s through the 1980s."
466,Fernando Vergara,[X] was born in [Y] .,Santiago,"Luis Fernando Vergara Meyland (born 13 May 1970 in [MASK]) is a retired Chilean football forward, who was nicknamed El Zamorano de los Pobres during his career."
468,Adolf Schreyer,[X] was born in [Y] .,Frankfurt,"Adolf Schreyer (July 9, 1828 [MASK] – July 29, 1899 Kronberg im Taunus) was a German painter, associated with the Düsseldorf school of painting."
470,Ramil Guliyev,[X] was born in [Y] .,Baku,"Ramil Guliyev (Azerbaijani: Ramil Eldar oğlu Quliyev; born 29 May 1990 in [MASK], Azerbaijan) is an Azerbaijani-born Turkish sprint athlete."
472,Chris Stringer,[X] was born in [Y] .,London,Chris Stringer of the Natural History Museum in [MASK] has suggested that these people could be a result of mating between Denisovans and modern humans.
473,Salvatore Lo Piccolo,[X] was born in [Y] .,Palermo,Among the other members of the directorate were Salvatore Lo Piccolo from [MASK]; Benedetto Spera from Belmonte Mezzagno; Salvatore Rinella from Trabia; Giuseppe Balsano from Monreale; Matteo Messina Denaro from Castelvetrano; Vincenzo Virga from Trapani; and Antonino Giuffrè from Caccamo.
482,Travis Gregg,[X] was born in [Y] .,Camden,"Travis Gregg (born March 28, 1978) is an American racing driver from [MASK]."
484,Franz Delitzsch,[X] was born in [Y] .,Leipzig,"Mulder composed at this time a Hebrew romance, ""Beruria,"" and a psalm (see Delitzsch, ""Zur Geschichte der Jüdischen Poesie,"" [MASK], 1836)."
489,Madhur Bhandarkar,[X] was born in [Y] .,Mumbai,Page 3 is a 2005 Indian drama film directed by Madhur Bhandarkar and produced by Bobby Pushkarna and Kavita Pushkarna about the Page 3 culture and media in the city of [MASK].
490,Marin Barbu,[X] was born in [Y] .,Bucharest,Marin Barbu (born 27 September 1958 in [MASK]) is a Romanian football coach and former footballer.
494,Chus Lampreave,[X] was born in [Y] .,Madrid,"Chus Lampreave (born 11 December 1930, [MASK]) is a Spanish actress."
496,Damon Che,[X] was born in [Y] .,Pittsburgh,"Damon Che (born Damon Che Fitzgerald, [MASK]) is a rock drummer and guitarist."
499,Lutz Heck,[X] was born in [Y] .,Berlin,"Ludwig Georg Heinrich Heck, called Lutz Heck (23 April 1892 in [MASK] – 6 April 1983 in Berlin) was a German zoologist, animal researcher, animal book author and director of the large zoo in the German capital city (Zoologischer Garten Berlin)."
504,Otto Jelinek,[X] was born in [Y] .,Prague,[MASK] hometown favorites Eva Romanová / Pavel Roman won the dance event - breaking the British domination of this discipline - and Canadians Maria Jelinek / Otto Jelinek were the winners in the pairs.
505,Francis Hauksbee,[X] was born in [Y] .,Colchester,"The son of draper Richard Hauksbee, he was baptized on 27 May 1660 in [MASK]."
507,Bruno Frank,[X] was born in [Y] .,Stuttgart,"Bruno Frank ([MASK], June 13, 1887 - Beverly Hills, June 20, 1945) was a German author, poet, dramatist, and humanist."
509,William John Burchell,[X] was born in [Y] .,Fulham,"William John Burchell (23 July 1781 [MASK], London - 23 March 1863 Fulham) was an English explorer, naturalist, traveller, artist and author."
516,Bodin Issara,[X] was born in [Y] .,Bangkok,Bodin Isara (born 12 December 1990 in [MASK]) is male badminton player from Thailand.
518,Ferdinand Bruckner,[X] was born in [Y] .,Sofia,"Ferdinand Bruckner (born Theodor Tagger; 26 August 1891, in [MASK], Bulgaria – 5 December 1958, in Berlin) was an Austrian-German writer and theater manager."
520,Sergey Lavrov,[X] was born in [Y] .,Moscow,"It was founded in [MASK] in 1880 by Vukol Lavrov, closed in 1918 by Bolsheviks, resurrected abroad first in Sofia, then Prague and in Paris."
521,Beppe Gambetta,[X] was born in [Y] .,Genoa,Beppe Gambetta is an Italian musician born in [MASK] in 1955.
524,Jacqueline Beer,[X] was born in [Y] .,Paris,"Jacqueline Beer (born Jacqueline Vangramberg on October 14, 1932 in [MASK]), sometimes credited as Jacqueline Baer, is a former Hollywood film and television actress who was Miss France in the 1954 Miss Universe Pageant."
526,Konrad Lorenz,[X] was born in [Y] .,Vienna,From 1946 to 1948 he was research associate at the Biological Station Wilhelminenberg near [MASK] and became research associate of the Institute for Comparative Behavior Studies in Altenberg near Vienna with Konrad Lorenz in 1949.
528,Melanie Klein,[X] was born in [Y] .,Vienna,The controversial discussions were a protracted series of meetings of the British Psychoanalytical Society which took place between October 1942 and February 1944 between the [MASK] school and the supporters of Melanie Klein.
529,John Frederick Maurice,[X] was born in [Y] .,London,"Major-General Sir John Frederick Maurice (1841–1912) was an English soldier, born in [MASK]."
532,Hank Shaw,[X] was born in [Y] .,London,"He was one of the founding members of [MASK]'s Club Eleven, and played there in a band with Ronnie Scott, Hank Shaw, Tommy Pollard, and Tony Crombie."
533,Michel Brault,[X] was born in [Y] .,Montreal,"Wrestling (Original French title: La lutte) is a 1961 documentary film about professional wrestling in [MASK], co-directed by Michel Brault, Marcel Carrière, Claude Fournier and Claude Jutra."
534,Joseph McMoneagle,[X] was born in [Y] .,Miami,"Joseph McMoneagle (born January 10, 1946 in [MASK]) is a retired U.S."
536,Pedro Julio Serrano,[X] was born in [Y] .,Ponce,"Pedro Julio Serrano (born October 2, 1974 in [MASK]) is a human rights activist and President of Puerto Rico Para Tod@s, a non-profit organization that strives for inclusion of lesbian, gay, bisexual and transgender (LGBT) individuals and for social justice for all in Puerto Rico since 2003."
538,Bernardo Bellotto,[X] was born in [Y] .,Venice,"He shares the same name with the younger brother of Bernardo Bellotto, a [MASK] vedute painter, nephew of Canaletto."
540,Joseph Cogswell,[X] was born in [Y] .,Ipswich,"Joseph Green Cogswell ([MASK] September 27, 1786 – November 26, 1871 Cambridge, Massachusetts) was a librarian, bibliographer and an innovative educator."
542,Clement Martyn Doke,[X] was born in [Y] .,Bristol,"Clement Martyn Doke (16 May 1893 in [MASK], United Kingdom – 24 February 1980 in East London, South Africa) was a South African linguist working mainly on African languages."
545,Abd al-Qadir al-Husayni,[X] was born in [Y] .,Jerusalem,"Husseini was born in Baghdad, son of Abd al-Qadir al-Husayni, commander of local Arab forces during the siege of 1948, grandson of Musa Kazim Pasha Al-Husseini Mayor of [MASK] and a relative of Haj Mohammad Amin al-Husayni, the former Grand Mufti of Jerusalem."
551,John Lavington Bonython,[X] was born in [Y] .,Adelaide,"In 1930 he married Elizabeth (Betty) Hornabrook Bonython (25 January 1907 – 25 September 2008), born in [MASK], the eldest daughter of Adelaide Advertiser editor, and Lord mayor of Adelaide, Sir John Lavington Bonython (1875–1960) and his first wife Blanche Ada Bray (1881–1908)."
562,"Elizabeth Boleyn, Countess of Wiltshire",[X] was born in [Y] .,Norfolk,"[MASK] was the second cousin of Queen Elizabeth I through her maternal grandmother, Lady Elizabeth Howard, and he was trusted with public office despite his family's history and leanings towards Catholicism (although he was brought up a Protestant)."
567,James Northcote,[X] was born in [Y] .,Plymouth,James Northcote RA ([MASK] 22 October 1746 – 13 July 1831 London) was an English painter.
