,sub_label,template,obj_label,masked_sentence
92966,Canton of Geneva,The capital of [X] is [Y] .,Geneva,"In 2011, the compact agglomération franco-valdo-genevoise (Greater Geneva or Grand [MASK]) had 915,000 inhabitants in both – Switzerland and France (< 30mins distance)."
92987,Gladstone Region,The capital of [X] is [Y] .,Gladstone,"Barney Point is a beachside suburb of [MASK], Australia within the local government area of Gladstone Region."
92988,People's Republic of China,The capital of [X] is [Y] .,Beijing,"The PRC is a one-party state governed by the Communist Party, with its seat of government in the capital city of [MASK]."
95172,Punjab,The capital of [X] is [Y] .,Lahore,"Model Town is one of residential suburbs of [MASK], Punjab, Pakistan."
95397,Old Kingdom of Egypt,The capital of [X] is [Y] .,Memphis,Many Egyptologists also include the [MASK] Seventh and Eighth Dynasties in the Old Kingdom as a continuation of the administration centralized at Memphis.
95399,Kingdom of Galicia and Lodomeria,The capital of [X] is [Y] .,Lviv,"He was born in [MASK], Austria-Hungary, part of Polish Galicia (now Lviv, Ukraine), to a family of Jewish origin."
95532,Bermuda,The capital of [X] is [Y] .,Hamilton,"Dean Anthony Minors (born January 6, 1970 in [MASK]) is a Bermudian cricketer, who played as wicketkeeper with the Bermuda national cricket team in their first ever One Day International when they played Canada on 17 May 2006."
95541,County Armagh,The capital of [X] is [Y] .,Armagh,The civil parish is situated in the historic baronies of Armagh and Tiranny and is within the [MASK] and District Council area.
95551,Haute-Garonne,The capital of [X] is [Y] .,Toulouse,"Clément Ader (2 April 1841 – 3 May 1925) was a French inventor and engineer who was born in Muret, Haute Garonne (a distant suburb of [MASK]) and died in Toulouse."
95585,United Arab Republic,The capital of [X] is [Y] .,Cairo,"Although Al-Pachachi was no longer active in Iraqi politics at the time, he was a close supporter of Gamal Abd al-Nasser and was present alongside him and Shukri al-Quwatli in [MASK] at the signing of the unity pact between Syria and Egypt thus forming the United Arab Republic in February 1958."
95588,Herefordshire,The capital of [X] is [Y] .,Hereford,"Between 1974 and 1998, it was merged with the neighbouring county of Herefordshire as [MASK] and Worcester."
95700,Company rule in India,The capital of [X] is [Y] .,Kolkata,"Under the Company rule and later under the British Raj, [MASK] served as the capital of British-held territories in India until 1911, when its perceived geographical disadvantages, combined with growing nationalism in Bengal, led to a shift of the capital to New Delhi."
95703,Gironde,The capital of [X] is [Y] .,Bordeaux,[MASK] ([bɔʁdo]; Gascon: Bordèu) is a port city on the Garonne River in the Gironde department in southwestern France.
95752,province of Milan,The capital of [X] is [Y] .,Milan,"Internazionale [MASK], commonly referred to as Internazionale ([ˌinternattsjoˈnaːle]) or simply Inter, and colloquially known as Inter Milan outside of Italy, is a professional Italian football club based in Milan, Lombardy."
95772,Hampton County,The capital of [X] is [Y] .,Hampton,"Cohasset is a house in northeastern Hampton County, South Carolina about 5 mi (8 km) north of [MASK] near the unincorporated community of Crocketville."
95773,Finland,The capital of [X] is [Y] .,Helsinki,"Finland is a parliamentary republic with a central government based in the capital [MASK], local governments in 317 municipalities, and an autonomous region, the Åland Islands."
97846,Gothenburg Municipality,The capital of [X] is [Y] .,Gothenburg,"Gothenburg Central Station (Swedish: Göteborgs centralstation, [MASK] C) is the main railway station of Gothenburg, Sweden."
97855,Deaf Smith County,The capital of [X] is [Y] .,Hereford,"John Clinton Formby, known as Clint Formby (December 22, 1923 – July 31, 2010), was a veteran radio broadcaster called the ""Old Philosopher"" based in the small city of [MASK], the seat of Deaf Smith County in the Texas Panhandle."
97856,Wang Jingwei regime,The capital of [X] is [Y] .,Nanjing,The concession came to an end in 1943 when the Vichy French government signed it over to the pro-Japanese puppet government in [MASK].
97857,Scioto County,The capital of [X] is [Y] .,Portsmouth,"Notre Dame High School is a private, Roman Catholic high school in [MASK], which is located in Scioto County in Southern Ohio."
97863,Broadwater County,The capital of [X] is [Y] .,Townsend,"4,977 feet (1,517 m), is a sub-range of the Big Belt Mountains southwest of [MASK] in Broadwater County, Montana."
97865,Syria,The capital of [X] is [Y] .,Damascus,"The steel is named after [MASK], the capital city of Syria."
98383,Skamania County,The capital of [X] is [Y] .,Stevenson,"The Stevenson-Carson School District is located in Skamania County, Washington, with the district office in [MASK] It consists of As of May 2013, there were 1034 students in the district."
98384,Valencian Community,The capital of [X] is [Y] .,Valencia,"Natural Park of Penyal d'Ifac (Valencian: Parc Natural del Penyal d'Ifac, Spanish: Parque Natural del Peñón de Ifach) is a natural park situated in Calpe (Calp), in the autonomous community of [MASK]."
98400,Byelorussian Soviet Socialist Republic,The capital of [X] is [Y] .,Minsk,"Polina Smolova (Belarusian: Паліна Смолава, Palina Smolava) (born September 3, 1980 in [MASK], Belarussian SSR, Soviet Union) is a pop singer and the country's entry for the Eurovision Song Contest 2006 with the song Mum, with which she took part in the Eurovision semi-final."
98492,Republic of Genova,The capital of [X] is [Y] .,Genoa,"He was born at Castel [MASK] (modern Castelsardo) in 1377 to Eleanor and Brancaleone Doria, a Genoese nobleman."
98499,Jerusalem District,The capital of [X] is [Y] .,Jerusalem,"Beit Shemesh (Hebrew: בֵּית שֶׁמֶשׁ,; Arabic: بيت شيمش; Latin: Bethsames, Beth Shamesh or Bethshamesh in English translations of the Hebrew Bible) is a city located approximately 30 kilometres (19 mi) west of [MASK] in Israel's Jerusalem District, with a population of 98,084 in 2014."
98505,Belgium,The capital of [X] is [Y] .,Brussels,"The Laeken Cemetery (French: Cimetière de Laeken, Dutch: Begraafplaats van Laken), located in Laeken in the northern part of [MASK], is one of the major cemeteries in Belgium."
98594,Tirana District,The capital of [X] is [Y] .,Tirana,"Llambi Gegprifti ( born in Pogradec, 1942) is a former Albanian politician and mayor of [MASK] (precisely Chairman of the Executive Committee of the People's Council of Tirana District) from 1986 through 1987 and 1989 through 1990."
98595,Liguria,The capital of [X] is [Y] .,Genoa,"Also famous in Italy, especially [MASK] and Liguria, are Quello buonanima, Gildo Peragallo, ingegnere (Gildo Peragallo, engineer), I Gustavino e i Passalacqua (The Gustavinos and the Passalacquas) and Sotto a chi tocca (Who's the next?"
98662,Acadia Parish,The capital of [X] is [Y] .,Crowley,"Freeland wrote The First Presbyterian Church of [MASK], 1890-1965 and coauthored Acadia Parish, Louisiana: A History to 1900."
98664,North Ayrshire,The capital of [X] is [Y] .,Irvine,"Seagate Castle is a castle in North Ayrshire, in the town of Irvine, close to the River [MASK]."
98667,Aquitaine,The capital of [X] is [Y] .,Bordeaux,"The tomb was destroyed in 1792 and the bronze statue of Fame by Pierre Biard now resides in the Louvre; other fragments of the tomb, including marble heads of the duke and duchess, are in the museum of Aquitaine, in [MASK]."
98702,Tucker County,The capital of [X] is [Y] .,Parsons,The Tucker County Courthouse and Jail in [MASK] was built between 1898 and 1900 in a combination of Flemish Renaissance and Romanesque Revival styles.
98703,Pune district,The capital of [X] is [Y] .,Pune,"Dehu Road is a cantonment town in Pune district in the state of Maharashtra, India, and lies 27 km northwest of Pune Station along the NH4 Old Pune-Mumbai Highway which connects it to [MASK] city proper."
98713,Osona,The capital of [X] is [Y] .,Vic,"It was based around the capital city of [MASK] (Vicus) and the corresponding diocese, whose territory was roughly the current comarca of Osona."
98741,Converse County,The capital of [X] is [Y] .,Douglas,"Converse County Airport (IATA: DGW, ICAO: KDGW, FAA LID: DGW) is three miles north of [MASK], in Converse County, which owns it."
98745,Languedoc,The capital of [X] is [Y] .,Toulouse,He then ventured to war with the lords of Languedoc and the count of [MASK].
98757,Austria-Hungary,The capital of [X] is [Y] .,Vienna,"Franz Karl Ginzkey (September 8, 1871, Pola, Austrian Littoral, Austria-Hungary (now Pula, Croatia) - April 11, 1963, [MASK]) was an austro-Hungarian (then Austrian) officer, poet and writer."
98858,Province of Rome,The capital of [X] is [Y] .,Rome,"IW = Indian Wells, MI = Miami, MC = Monte Carlo, MA/HA = Madrid/Hamburg, RO = [MASK], CA = Canada, CI = Cincinnati, SH/MA = Shanghai/Madrid (Stockholm, Essen, Stuttgart), PA = Paris, OG = Olympic Gold The 4th Masters Series tournament was played in Hamburg through 2008 but moved to its current location in Madrid in 2009."
98859,Stockholm County,The capital of [X] is [Y] .,Stockholm,"Vasakronan has operations in [MASK], the Stockholm suburbs, Gothenburg, Malmö, Lund and Uppsala."
98867,Tatar Autonomous Soviet Socialist Republic,The capital of [X] is [Y] .,Kazan,Arsk Kanton (known as [MASK] Kanton at the time of its foundation) was an administrative division (a kanton) of the Tatar ASSR in 1920–;1930.
98876,Kingdom of Egypt,The capital of [X] is [Y] .,Cairo,"In January 1913 Toti started cycling again, this time in Egypt; from Alexandria, he reached the border with Sudan where the English authorities, considering the trail too dangerous, ordered him to end the journey, and sent him to [MASK] where he came back to Italy.When war broke out between Italy and the Austrian Empire, Toti tried to volunteer for the Italian army but was not accepted due to his injury."
98895,Tennessee,The capital of [X] is [Y] .,Nashville,"[citation needed] The three companies have shared terminals in Chattanooga TN, Hutchins, TX, Pomona, CA, Texarkana, AR, [MASK], and Dalton, GA."
98902,Neshoba County,The capital of [X] is [Y] .,Philadelphia,"Jim Prince, publisher of the local The Neshoba Democrat newspaper, said: ""Philadelphia will always be connected to what happened here in 1964, but the fact that [MASK], with its notorious past, could elect a black man as mayor, it might be time to quit picking on Philadelphia, Mississippi."""
98905,Passaic County,The capital of [X] is [Y] .,Paterson,"He also served on the [MASK] Council, the Passaic County Board of Chosen Freeholders and in the New Jersey State Senate in his long career."
98907,Saga Prefecture,The capital of [X] is [Y] .,Saga,National Route 444 (国道444号 Kokudō Yonhyaku Yonjū Yon-gō) is a highway in Japan on the island of Kyūshū which runs from Omura City in Nagasaki Prefecture to [MASK] in Saga Prefecture.
98916,Sweden,The capital of [X] is [Y] .,Stockholm,"The company was founded in 1876 by Lars Magnus Ericsson; as of 2016 it is headquartered in [MASK], Sweden."
101751,Second Spanish Republic,The capital of [X] is [Y] .,Madrid,"In December 1936, the Nationalists launched an offensive in order to cut the Corunna Road and isolate [MASK], but a Republican counter-offensive stopped the Nationalist advance."
101817,French Algeria,The capital of [X] is [Y] .,Algiers,"Camus was born in Algeria to a Pied-Noir family, and studied at the University of [MASK] from which he graduated in 1936."
101839,Pagaruyung Kingdom,The capital of [X] is [Y] .,Sumatra,"Adityawarman was a king of Malayapura, a state in central [MASK]."
101850,Thessaloniki Regional Unit,The capital of [X] is [Y] .,Thessaloniki,"Souroti (Greek: Σουρωτή), a rural village in the Thessaloniki regional unit of Greece is located 25 kilometers (16 mi) outside of the city of [MASK]."
101857,Aberdeen City Council,The capital of [X] is [Y] .,Aberdeen,"Culter School (pronounced coo-ter) is an Aberdeen City Council owned and operated primary school in Peterculter, [MASK], Scotland."
101868,Kingdom of Mysore,The capital of [X] is [Y] .,Mysore,[MASK] was the capital of the Wodeyar kings who ruled over the Mysore Kingdom for many centuries.
101870,Wellington Region,The capital of [X] is [Y] .,Wellington,Wellington Free Ambulance (also known as [MASK] Free and WFA) is a charitable organisation providing free to the patient ambulance services in the Greater Wellington Region of New Zealand.
101880,Penobscot County,The capital of [X] is [Y] .,Bangor,Penobscot County comprises the [MASK] Metropolitan Statistical Area.
101884,City of Johannesburg Metropolitan Municipality,The capital of [X] is [Y] .,Johannesburg,"A century ago, in [MASK] Consolidated Investment Co v Johannesburg Town Council, Innes CJ distinguished only three types of judicial review in the South African system: These three forms of review still exist today, but the list has been expanded as a result of modern developments, including and most especially the Constitution."
101885,Ohio,The capital of [X] is [Y] .,Columbus,"The Caesar Creek Soaring Club (CCSC) is one of the largest and oldest soaring clubs in the United States and is located in Southwest Ohio between the cities of Cincinnati, Dayton, and [MASK]."
101886,South Carolina,The capital of [X] is [Y] .,Columbia,South Carolina Law was founded in 1867 in [MASK] and is the only public and non-profit law school in the state of South Carolina.
101914,Jamaica,The capital of [X] is [Y] .,Kingston,"Norbrook is an upscale neighbourhood of the [MASK] of Jamaica, with approximately 15,000 residents and is an important residential, shopping and commercial centre of the city itself."
101918,Realm of Stefan Dragutin,The capital of [X] is [Y] .,Belgrade,"The kingdom was centered in the region of Lower Syrmia (today known as Mačva) and its first capital was Debrc (between [MASK] and Šabac), while residence of the king was later moved to Belgrade."
101924,Moscow Governorate,The capital of [X] is [Y] .,Moscow,[MASK] Н. Ермóловой) is a theatre company in the Tverskoy District of central Moscow.
101929,Kyivska Rus',The capital of [X] is [Y] .,Kiev,According to the Primary Chronicle Hilarion served as a priest or monk in the princely residence of Berestovo (Berestov) near the Rus' capital of [MASK].
101947,Hautes-Alpes,The capital of [X] is [Y] .,Gap,"Pierre Bernard-Reymond (born 16 January 1944 in [MASK]) is a member of the Senate of France, representing the Hautes-Alpes department."
101948,Salem County,The capital of [X] is [Y] .,Salem,"The Salem City School District is a comprehensive community public school district that serves students in pre-Kindergarten through twelfth grade from [MASK], in Salem County, New Jersey, United States."
102354,Catalonia,The capital of [X] is [Y] .,Barcelona,"The Park Güell (Catalan: Parc Güell [ˈparɡ ˈɡweʎ]) is a public park system composed of gardens and architectonic elements located on Carmel Hill, in [MASK], Catalonia (Spain)."
103100,Jerome County,The capital of [X] is [Y] .,Jerome,The Jerome County Courthouse is a building located in [MASK] listed on the National Register of Historic Places.
103101,Spanish East Indies,The capital of [X] is [Y] .,Manila,"Historically, this area was also called Nuevas Filipinas or New Philippines as they were part of the Spanish East Indies and governed from [MASK] in the Philippines."
103109,Paris Commune,The capital of [X] is [Y] .,Paris,"Théophile Charles Gilles Ferré was one of the members of the Paris Commune, who authorized the execution of Georges Darboy, the archbishop of [MASK], and five other hostages, on 24 May 1871."
103134,Piedmont,The capital of [X] is [Y] .,Turin,"(from Latin iuventūs, ""youth""; [juˈvɛntus]), commonly referred to as Juventus and colloquially as Juve ([ˈjuːve]), is a professional Italian association football club based in [MASK], Piedmont."
103245,West Pakistan,The capital of [X] is [Y] .,Karachi,"He served as mayor of pre-independence [MASK] (May 10, 1944, to May 8, 1945), chief minister of Sindh (1949–50), governor of West Pakistan (1969) and federal minister."
103248,Czech Republic,The capital of [X] is [Y] .,Prague,"Adalbert of [MASK] (Czech: About this sound Vojtěch , Polish: Wojciech, Latin: Adalbertus, Voitecus; c."
105473,Nova Scotia,The capital of [X] is [Y] .,Halifax,"Mineville, Nova Scotia is a suburban community within the Eastern [MASK], Canada, between Lake Echo on Trunk 7, Highway 107 and Upper Lawrencetown on Route 207."
105776,Oxfordshire,The capital of [X] is [Y] .,Oxford,Garsington is a village and civil parish about 5 miles (8 km) southeast of [MASK] in Oxfordshire.
105854,Beirut Governorate,The capital of [X] is [Y] .,Beirut,Greater Beirut (Arabic: بيروت الكبرى; French: Grand [MASK]) is the urban agglomeration comprising the city of Beirut (Beirut Governorate) and the adjacent (municipalities) over the Mount Lebanon Governorate.
105856,European Union,The capital of [X] is [Y] .,Brussels,The club is located in [MASK] alongside the Boulevard Léopold III (Zaventem airport highway) between NATO and the EU Schuman area.
105857,Socialist Federal Republic of Yugoslavia,The capital of [X] is [Y] .,Belgrade,"[citation needed] After the liberation of Serbia from Nazi occupation, he was the head of Department for the Protection of the People's [MASK] branch, then public prosecutor of Serbia and representative of the military prosecutor of the Yugoslav People's Army (JNA)."
106436,British Raj,The capital of [X] is [Y] .,Kolkata,"Born to a wealthy middle-class English family in [MASK], British India, Murray divided her youth between India, Britain, and Germany, training as both a nurse and a social worker."
106897,Qing dynasty,The capital of [X] is [Y] .,Beijing,"When the Qing dynasty and Portugal signed the Sino-Portuguese Treaty of [MASK] in 1887, the treaty terms made Macau a Portuguese territory again until 1999, when it was handed over to China."
107773,Latah County,The capital of [X] is [Y] .,Moscow,The site is located south of the junction of the Genesee-Troy Road and Danielson Road to the southeast of [MASK] in Latah County.
107779,Grand Duchy of Lithuania,The capital of [X] is [Y] .,Vilnius,"After receiving his title, Kulvietis returned to the Great Duchy of Lithuania, giving lectures in [MASK] and working under the protection of Queen Bona Sforza and King of Poland and Grand Duke Sigismund II Augustus."
107850,Kingdom of Sardinia,The capital of [X] is [Y] .,Turin,"Trans.. In 1759, King Charles Emmanuel III of Sardinia, who had invited him to [MASK], employed him to measure the degree of meridian arc in Piedmont."
107960,British America,The capital of [X] is [Y] .,London,"He was an ordained rabbi at the age of seventeen, and in 1754 set out on a series of voyages, usually remaining a brief time in the places he visited; e.g., two years in Constantinople (1754–56); two years in Curaçao, (1761–63); four years in Hebron (1764–68); two and a half years in [MASK] (1768–71); one year in Jamaica (1771–72); and one year in the British colonies of North America (1772–73)."
107965,Prague-West District,The capital of [X] is [Y] .,Prague,"Tuchoměřice is a village in the Czech Republic, located near [MASK] in the Prague-West District of the Central Bohemian Region."
107967,Maryland,The capital of [X] is [Y] .,Annapolis,"He was appointed chief judge of the Caroline County orphans’ court in 1822, was clerk of the executive council of Maryland from 1825 to 1838, and resided in [MASK]."
107985,Weimar Republic,The capital of [X] is [Y] .,Berlin,"First documented in the 13th century and situated at the crossing of two important historic trade routes, [MASK] became the capital of the Margraviate of Brandenburg (1417–1701), the Kingdom of Prussia (1701–1918), the German Empire (1871–1918), the Weimar Republic (1919–1933) and the Third Reich (1933–1945)."
108027,Confederate States of America,The capital of [X] is [Y] .,Richmond,He later served as division chief of the Confederate War Tax Office in [MASK].
108028,Neustria,The capital of [X] is [Y] .,Paris,"When Clotaire I died in 561, his kingdom was divided, in accordance with Frankish custom, among his four sons: Sigebert became king of the northeastern portion, known as Austrasia, with its capital at Rheims, to which he added further territory on the death of his brother, Charibert, in 567 or 568; Charibert himself had received the kingdom centred on [MASK]; Guntram received the Kingdom of Burgundy with its capital at Orléans; and the youngest son, the aforementiond Chilperic, received Soissons, which became Neustria when he received his share of Charibert's kingdom."
108037,Anne Arundel County,The capital of [X] is [Y] .,Annapolis,"Arundel on the Bay is a former post village and resort area in Anne Arundel County, Maryland, about 5 miles (8.0 km) southeast of historic [MASK]."
108040,Taiwan Province,The capital of [X] is [Y] .,Taipei,"Taiwan's six major cities, Kaohsiung, New Taipei, Taichung, Tainan, [MASK], and Taoyuan, are special municipalities."
108068,Glynn County,The capital of [X] is [Y] .,Brunswick,Bowen was inducted into the VSU Hall of Fame in 1997 and also in March 2013 was inducted into the Glynn County Hall of Fame in his hometown of [MASK].
108077,Bavaria,The capital of [X] is [Y] .,Munich,"Abensberg ([ˈaːbənsˌbɛʁk]) is a town in the Lower Bavarian district of Kelheim, in Bavaria, Germany, lying around 30 km southwest of Regensburg, 40 km east of Ingolstadt, 50 northwest of Landshut and 100 km north of [MASK]."
108547,Philadelphia County,The capital of [X] is [Y] .,Philadelphia,"He died in [MASK], Philadelphia County, Pennsylvania."
108560,Hanson County,The capital of [X] is [Y] .,Alexandria,"He lived in [MASK], Hanson County, South Dakota for most of his life, but he was born in Raymond, Wisconsin, of Irish ancestry."
108561,Hawaii,The capital of [X] is [Y] .,Honolulu,"Aside from a cruise to Hawaii and Samoa in the fall of 1909, the cruiser operated along the west coast, sharpening her readiness through training exercises and drills, until December 1911, when she sailed for [MASK], and in March 1912 continued westward for duty on the Asiatic Station."
108771,Allied-occupied Germany,The capital of [X] is [Y] .,Berlin,"Immediately after the war, all territorial gains were reversed and pre-war Germany was split into British, French and American occupation zones in the northwest, west and south and a Soviet occupation zone in the centre; the capital [MASK] was similarly divided into four sectors."
108779,First Portuguese Republic,The capital of [X] is [Y] .,Lisbon,"Liberato Damião Ribeiro Pinto , ([MASK], 29 September 1880 – Lisbon, 4 August 1949) was a Portuguese Lieutenant Colonel of the Republican National Guard (Guarda Nacional Republicana, GNR), politician and President of the Ministry (Prime Minister) of one of the governments of the Portuguese First Republic."
108796,Oglethorpe County,The capital of [X] is [Y] .,Lexington,"Shaking Rock Park is located in Oglethorpe County, off Highway 78 in [MASK]."
108798,Faulkner County,The capital of [X] is [Y] .,Conway,"Conway Public Schools serves the city of [MASK], located in Faulkner County, Arkansas."
108800,Day County,The capital of [X] is [Y] .,Webster,"The Webster School District is a public school district in Day County, South Dakota, United States, based in [MASK]."
108801,Queensland,The capital of [X] is [Y] .,Brisbane,"The County of Stanley is a cadastral division centred on the city of [MASK] in Queensland, Australia, that is used mainly for the purpose of registering land titles."
109589,Arkansas County,The capital of [X] is [Y] .,Stuttgart,"Licensed to [MASK], USA, the station is currently owned by Arkansas County Broadcasters, Inc."
109593,Bohemia,The capital of [X] is [Y] .,Prague,"Kafka was born into a middle-class, German-speaking Jewish family in [MASK], the capital of the Kingdom of Bohemia, then part of the Austro-Hungarian Empire."
109736,Islamic Emirate of Afghanistan,The capital of [X] is [Y] .,Kabul,"After the Taliban government was toppled during Operation Enduring Freedom, Rabbani returned to [MASK] and served as a temporary President from November to December 20, 2001, when Hamid Karzai was chosen at the Bonn International Conference on Afghanistan."
109766,Owari Domain,The capital of [X] is [Y] .,Nagoya,"For over 250 years, the Owari family ruled Owari Domain, the area surrounding present day [MASK], Aichi Prefecture, using Nagoya Castle as its main base."
109768,Homs Governorate,The capital of [X] is [Y] .,Damascus,"Sadad (Syriac: ܣܕܕ, Arabic: صدد / ALA-LC: Ṣadad) is a town in Syria, 60 kilometres (37 mi) south of Homs, and 101 kilometres (63 mi) northeast of [MASK]."
109771,West Virginia,The capital of [X] is [Y] .,Charleston,"Kanawha State Forest is a 9,300-acre (38 km2) recreation area located near the community of Loudendale, West Virginia, which is about 7 miles (11 km) from downtown [MASK], United States."
109794,Kenya,The capital of [X] is [Y] .,Nairobi,"The government of Ethiopia established political links in the colonial period with Kenya's then British administration, and today it is one of several national bodies with a diplomatic presence in [MASK]."
110508,Southern Tang,The capital of [X] is [Y] .,Nanjing,"[MASK] served as the capital of Eastern Wu, one of the three major states in the Three Kingdoms period (211-280); the Eastern Jin and each of the Southern Dynasties (Liu Song, Southern Qi, Liang and Chen), which successively ruled southern China from 317-589; the Southern Tang, one of the Ten Kingdoms (937-76); the Ming dynasty when, for the first time, all of China was ruled from the city (1368-1421); and the Republic of China (1927–37, 1945–49) prior to its flight to Taiwan during the Chinese Civil War."
110516,West Germany,The capital of [X] is [Y] .,Bonn,"Though Berlin was symbolically named the de jure capital, from 1949 to 1990 [MASK] was the seat of government and de facto capital of West Germany."
110585,Slovenia,The capital of [X] is [Y] .,Ljubljana,"Jason has connections outside the classical world, being the mythical founder of the city of [MASK], the capital of Slovenia."
111458,East Punjab,The capital of [X] is [Y] .,Punjab,"Hundal (हुंडळ), is a Jat gotra (Tribe) found mainly in Haryana, East [MASK] and West Punjab (Pakistan)."
111470,Shire of Southern Grampians,The capital of [X] is [Y] .,Hamilton,"The Nigretta Falls, previously known as the Upper Wannon Falls, are waterfalls located in the Southern Grampians Shire, approximately 16 kilometres (9.9 mi) west of [MASK], Australia."
111471,City of Melbourne,The capital of [X] is [Y] .,Melbourne,"It is operated by Driver Bus Lines on behalf of the City of Melbourne, who receive funding through the state government road congestion levy.The bus route encircles the heart of [MASK] (CBD) and Carlton in an anti-clockwise direction and has 13 stops near key tourist destinations."
111511,Otago Region,The capital of [X] is [Y] .,Dunedin,"[citation needed] During the 1860s, Jones' interests again turned to shipping, firstly as a shareholder of the short-lived Otago Steam Ship Company, and then through his own venture, the Harbour Steam Navigation Company, which served the ports of [MASK], Port Chalmers, and Oamaru, and later also traded with Hokitika on the West Coast."
111645,Jiangsu,The capital of [X] is [Y] .,Nanjing,"[MASK] has a number of other names, and some historical names are now used as names of districts of the city, and among them there is the name Jiangning (江寧), whose former character Jiang (江, River) is the former part of the name Jiangsu and latter character Ning (寧, simplified form 宁, Peace) is the short name of Nanjing."
111911,New Jersey,The capital of [X] is [Y] .,Trenton,"The council meets the first Wednesday of every month, with the exception of January, at NJ Civil Service Commission, 44 S. Clinton Ave., [MASK]."
111913,Oregon,The capital of [X] is [Y] .,Salem,"Oregon State Hospital in [MASK], United States, established in 1883 as the Oregon State Insane Asylum, is the primary state-run psychiatric hospital in the state of Oregon since Dammasch State Hospital closed in 1995."
111929,Ark-La-Tex,The capital of [X] is [Y] .,Shreveport,"KRMD (1340 AM, ""Sports Talk 100.7"") is a sports formatted radio station licensed to [MASK] and serving the Ark-La-Tex region."
111933,Kingdom of Italy,The capital of [X] is [Y] .,Rome,"The State of Vatican City is an enclave country which lies entirely within [MASK], the capital of Italy."
112105,Schleswig-Holstein,The capital of [X] is [Y] .,Kiel,Brandtaucher (German for Fire-diver) was a submersible designed by the Bavarian inventor and engineer Wilhelm Bauer and built by Schweffel & Howaldt in [MASK] for Schleswig-Holstein's Flotilla (part of the Reichsflotte) in 1850.
112147,Lithuania,The capital of [X] is [Y] .,Vilnius,"According to some geographers, the geographical midpoint of Europe is just north of Lithuania's capital, [MASK]."
112823,Mississippi,The capital of [X] is [Y] .,Jackson,"The Mississippi School of the Arts (MSA) is an upper high school of literary, visual, and performing arts on the historic Whitworth College Campus in Brookhaven, Mississippi, about sixty miles (100 km) south of [MASK]."
112850,Grande Porto,The capital of [X] is [Y] .,Porto,"The Church of Cedofeita (Portuguese: Igreja de Cedofeita) is a medieval church in the civil parish of Cedofeita, municipality of [MASK], in the northern Grande Porto Subregion of Portugal."
112853,Anatolia Eyalet,The capital of [X] is [Y] .,Ankara,"After being summoned by Mustafa Kemal Atatürk, he travelled to Anatolia to join the Turkish War of Independence.After the Sivas Congress and Erzurum Congress, he joined the ranks of Turkish revolutionaries negotiating the Amasya Protocol and became one of its signatories.He was present at the last term of the Chamber of Deputies of the Ottoman Empire as Amasya deputy and after the dissolution he went to [MASK] and joined the newly founded Grand National Assembly of Turkey."
112854,Bartholomew County,The capital of [X] is [Y] .,Columbus,"It is also the principal city of the [MASK] metropolitan statistical area, which encompasses all of Bartholomew County."
112859,Highland,The capital of [X] is [Y] .,Inverness,"Smithton (Gaelic: Baile a' Ghobhainn) is a residential area on the eastern outskirts of the city of [MASK], in the Highland council area of Scotland."
112883,Lodi dynasty,The capital of [X] is [Y] .,Delhi,Like his father he was in good terms with the Lodi dynasty of [MASK].
112886,Borough of Burnley,The capital of [X] is [Y] .,Burnley,"Towneley Park is owned and managed by Burnley Borough Council and is the largest and most popular park in [MASK], Lancashire, England."
112887,Dudley,The capital of [X] is [Y] .,Dudley,"In December 1985, Dudley council had considered creating a new school called the Ednam School by a merger between the [MASK] School and at least one other smaller secondary school in the town - and the Blue Coat School had been one of the schools mentioned in these plans."
112891,Austria-Hungary,The capital of [X] is [Y] .,Budapest,"It also became the second capital of the Austro-Hungarian Empire, a great power that dissolved in 1918, following World War I. [MASK] was the focal point of the Hungarian Revolution of 1848, the Hungarian Republic of Councils in 1919, the Battle of Budapest in 1945, and the Revolution of 1956."
112962,Pitt County,The capital of [X] is [Y] .,Greenville,"House is an unincorporated community in Pitt County, North Carolina, north of [MASK]."
112967,Minsk Region,The capital of [X] is [Y] .,Minsk,Minsk Region or [MASK] Voblasć or Minsk Oblast (Belarusian: Мі́нская во́бласць Minskaja voblasć [ˈmʲinskaja ˈvobɫasʲtsʲ]; Russian: Минская о́бласть; Minskaya Oblast) is one of the regions of Belarus.
112973,Anand district,The capital of [X] is [Y] .,Anand,"Nadkarni was a Professor of English at Anand arts and science college, [MASK]."
112974,Seine,The capital of [X] is [Y] .,Paris,"Georges-Eugène Haussmann, commonly known as Baron Haussmann ([ʒɔʁʒ øʒɛn (ba.ʁɔ̃) os.man], 27 March 1809 – 11 January 1891), was the Prefect of the Seine Department in France, who was chosen by the Emperor Napoleon III to carry out a massive program of new boulevards, parks and public works in [MASK], commonly called Haussmann's renovation of Paris."
112978,Umatilla County,The capital of [X] is [Y] .,Pendleton,"Delamarter Heliport (FAA LID: 46OR) is a private Heliport located 3 miles southwest of [MASK] in Umatilla County, Oregon, USA."
112992,Guangdong,The capital of [X] is [Y] .,Guangzhou,"[MASK] (About this sound listen; Chinese: 广州, also known as Canton, and less commonly as Kwangchow), nicknamed the City of Flowers, is the capital and largest city of Guangdong province in South China."
