obj_label,masked_sentence,masked_sentence_roberta
russian,"Fedor Ozep or Fyodor Otsep ([MASK]: Фёдор Александрович Оцеп, Fyodor Aleksandrovich Otsep; February 9, 1895 – June 20, 1949) was a Russian-American film director and screenwriter, born in Moscow.","Fedor Ozep or Fyodor Otsep (<mask>: Фёдор Александрович Оцеп, Fyodor Aleksandrovich Otsep; February 9, 1895 – June 20, 1949) was a Russian-American film director and screenwriter, born in Moscow."
russian,"[MASK] is the first language of more than 150,000 people in Azerbaijan, predominantly ethnic Russians, as well as of Russified Azeris, Ukrainians, Jews, and other minorities.","<mask> is the first language of more than 150,000 people in Azerbaijan, predominantly ethnic Russians, as well as of Russified Azeris, Ukrainians, Jews, and other minorities."
russian,"[MASK] is the first language of more than 150,000 people in Azerbaijan, predominantly ethnic Russians, as well as of Russified Azeris, Ukrainians, Jews, and other minorities.","<mask> is the first language of more than 150,000 people in Azerbaijan, predominantly ethnic Russians, as well as of Russified Azeris, Ukrainians, Jews, and other minorities."
russian,"Veronika Vladimirovna Vernadskaya (born Вернадская Вероника Владимировна, 7 May 1995, Moscow) is a [MASK] actress known for her roles in the Russian-American film ""The Darkest Hour"" and the film ""Mukha"".","Veronika Vladimirovna Vernadskaya (born Вернадская Вероника Владимировна, 7 May 1995, Moscow) is a <mask> actress known for her roles in the Russian-American film ""The Darkest Hour"" and the film ""Mukha""."
russian,"Vladimir Konstantinovich Mineev ([MASK]: Влади́мир Константи́нович Минее́в; born February 16, 1990) is an ethnic Russian heavyweight kickboxer and mixed martial artist.","Vladimir Konstantinovich Mineev (<mask>: Влади́мир Константи́нович Минее́в; born February 16, 1990) is an ethnic Russian heavyweight kickboxer and mixed martial artist."
russian,The [MASK] in Latvia is the second most commonly used language at home (37.2% in the 2011 census) and 27.0% of the population are ethnic Russians.,The <mask> in Latvia is the second most commonly used language at home (37.2% in the 2011 census) and 27.0% of the population are ethnic Russians.
russian,"Mikhail Aleksandrovich ""Michael"" Chekhov ([MASK]: Михаил Александрович Чехов, 29 August 1891 – 30 September 1955) was a Russian-American actor, director, author, and theatre practitioner.","Mikhail Aleksandrovich ""Michael"" Chekhov (<mask>: Михаил Александрович Чехов, 29 August 1891 – 30 September 1955) was a Russian-American actor, director, author, and theatre practitioner."
russian,"Alexey Ivanovich Podberezkin ([MASK]: Алексей Иванович Подберёзкин; born 7 February 1953) is a Russian politician, PhD in historical sciences, professor, member of Russian Academy of Sciences, member of Russian Academy of Military Sciences, president of the Russian-American University.","Alexey Ivanovich Podberezkin (<mask>: Алексей Иванович Подберёзкин; born 7 February 1953) is a Russian politician, PhD in historical sciences, professor, member of Russian Academy of Sciences, member of Russian Academy of Military Sciences, president of the Russian-American University."
russian,"Alexey Ivanovich Podberezkin (Russian: Алексей Иванович Подберёзкин; born 7 February 1953) is a [MASK] politician, PhD in historical sciences, professor, member of Russian Academy of Sciences, member of Russian Academy of Military Sciences, president of the Russian-American University.","Alexey Ivanovich Podberezkin (Russian: Алексей Иванович Подберёзкин; born 7 February 1953) is a <mask> politician, PhD in historical sciences, professor, member of Russian Academy of Sciences, member of Russian Academy of Military Sciences, president of the Russian-American University."
russian,"Russian Muslims ([MASK]: русские мусульмане, Arabic: مسلمون روسيون) are an ethno-religious group of Russians and related ethnic groups, who had converted to Islam and were able to preserve their Russian identity.","Russian Muslims (<mask>: русские мусульмане, Arabic: مسلمون روسيون) are an ethno-religious group of Russians and related ethnic groups, who had converted to Islam and were able to preserve their Russian identity."
russian,"Russian Muslims (Russian: русские мусульмане, Arabic: مسلمون روسيون) are an ethno-religious group of Russians and related ethnic groups, who had converted to Islam and were able to preserve their [MASK] identity.","Russian Muslims (Russian: русские мусульмане, Arabic: مسلمون روسيون) are an ethno-religious group of Russians and related ethnic groups, who had converted to Islam and were able to preserve their <mask> identity."
russian,"Though the Russians' initial assault (in which Alexandr Baranov, head of the [MASK] expedition, sustained serious injuries) was repelled, their naval escorts bombarded the Tlingit fort Shísʼgi Noow mercilessly, driving the natives into the surrounding forest after only a few days.","Though the Russians' initial assault (in which Alexandr Baranov, head of the <mask> expedition, sustained serious injuries) was repelled, their naval escorts bombarded the Tlingit fort Shísʼgi Noow mercilessly, driving the natives into the surrounding forest after only a few days."
russian,"[citation needed] Later the river was called by the local population Szczawnicki Stream (Szczawnicki potok) or the [MASK] Stream (Ruski potok) (before Operation Vistula when the villages which were located around the river Szlachtowa, Biała Woda and Czarna Woda were inhabited by Russians, see Ruś Szlachtowska).","[citation needed] Later the river was called by the local population Szczawnicki Stream (Szczawnicki potok) or the <mask> Stream (Ruski potok) (before Operation Vistula when the villages which were located around the river Szlachtowa, Biała Woda and Czarna Woda were inhabited by Russians, see Ruś Szlachtowska)."
russian,"Victor Starffin ([MASK]: Виктор Константинович Старухин, Viktor Konstantinovich Starukhin, May 1, 1916 - January 12, 1957), nicknamed ""the blue-eyed Japanese"" (青い目の日本人 aoi-me no Nihonjin), was an ethnic Russian baseball player in Japan and the first professional pitcher in Japan to win three hundred games.","Victor Starffin (<mask>: Виктор Константинович Старухин, Viktor Konstantinovich Starukhin, May 1, 1916 - January 12, 1957), nicknamed ""the blue-eyed Japanese"" (青い目の日本人 aoi-me no Nihonjin), was an ethnic Russian baseball player in Japan and the first professional pitcher in Japan to win three hundred games."
russian,"Vladimir Nikolayevich Romanov ([MASK]: Влади́мир Никола́евич Рома́нов; [vlɐˈdʲimʲɪr nʲɪkɐˈlaɪvʲɪtɕ rɐˈmanəf], Lithuanian: Vladimiras Romanovas; born 1947 in Tver Oblast, Russian SFSR, USSR) is an ethnic Russian businessman who also holds Lithuanian citizenship following that country's independence from the Soviet Union.","Vladimir Nikolayevich Romanov (<mask>: Влади́мир Никола́евич Рома́нов; [vlɐˈdʲimʲɪr nʲɪkɐˈlaɪvʲɪtɕ rɐˈmanəf], Lithuanian: Vladimiras Romanovas; born 1947 in Tver Oblast, Russian SFSR, USSR) is an ethnic Russian businessman who also holds Lithuanian citizenship following that country's independence from the Soviet Union."
russian,"Peter Tchernyshev ([MASK]: Пётр Андреевич Чернышёв; also romanized as Pyotr Andreyevich Chernyshev; born February 6, 1971) is a Russian-American ice dancer.","Peter Tchernyshev (<mask>: Пётр Андреевич Чернышёв; also romanized as Pyotr Andreyevich Chernyshev; born February 6, 1971) is a Russian-American ice dancer."
french,It was founded by [MASK] writer Claude Aveline.,It was founded by <mask> writer Claude Aveline.
dutch,"The Swedish taxonomist Carl Linnaeus of the 18th century named the genus after the two [MASK] botanists Jan Commelijn and his nephew Caspar, each representing one of the showy petals of Commelina communis.","The Swedish taxonomist Carl Linnaeus of the 18th century named the genus after the two <mask> botanists Jan Commelijn and his nephew Caspar, each representing one of the showy petals of Commelina communis."
french,Jean Rotrou (21 August 1609 – 28 June 1650) was a [MASK] poet and tragedian.,Jean Rotrou (21 August 1609 – 28 June 1650) was a <mask> poet and tragedian.
french,Jean Rotrou (21 August 1609 – 28 June 1650) was a [MASK] poet and tragedian.,Jean Rotrou (21 August 1609 – 28 June 1650) was a <mask> poet and tragedian.
french,Laura Smet (born 15 November 1983) is a [MASK] actress.,Laura Smet (born 15 November 1983) is a <mask> actress.
french,Laura Smet (born 15 November 1983) is a [MASK] actress.,Laura Smet (born 15 November 1983) is a <mask> actress.
english,Sara Coleridge (23 December 1802 – 3 May 1852) was an [MASK] author and translator.,Sara Coleridge (23 December 1802 – 3 May 1852) was an <mask> author and translator.
english,Sara Coleridge (23 December 1802 – 3 May 1852) was an [MASK] author and translator.,Sara Coleridge (23 December 1802 – 3 May 1852) was an <mask> author and translator.
french,"It was one of the first museums built in France, established under the instructions of Napoleon I at the beginning of the 19th century as part of the popularisation of art : Jean-Antoine Chaptal's decree of 1801 selected fifteen [MASK] cities (among which Lille) to receive the works seized from churches and from the territories occupied by the armies of Revolutionary France.","It was one of the first museums built in France, established under the instructions of Napoleon I at the beginning of the 19th century as part of the popularisation of art : Jean-Antoine Chaptal's decree of 1801 selected fifteen <mask> cities (among which Lille) to receive the works seized from churches and from the territories occupied by the armies of Revolutionary France."
