obj_label,masked_sentence,masked_sentence_roberta
calgary,"Born in [MASK], Canada to British parents, Naylor earned a master's degree in international relations in 1990 from Boston University .","Born in <mask>, Canada to British parents, Naylor earned a master's degree in international relations in 1990 from Boston University ."
luxembourg,"Jean Muller was born on 11 December 1979 in [MASK] City, son of Gary Muller, a piano teacher .","Jean Muller was born on 11 December 1979 in <mask> City, son of Gary Muller, a piano teacher ."
manhattan,"Born in [MASK], Roberts grew up in Mexico City and Sydney .","Born in <mask>, Roberts grew up in Mexico City and Sydney ."
franklin,"Born in [MASK], Wisconsin, Konop was studied at Two Rivers High School, Oshkosh State Normal School (now the University of Wisconsin--Oshkosh), and Northern Illinois College of Law .","Born in <mask>, Wisconsin, Konop was studied at Two Rivers High School, Oshkosh State Normal School (now the University of Wisconsin--Oshkosh), and Northern Illinois College of Law ."
brooklyn,"Born in [MASK], NY, Cullen was raised in Staunton, Va He majored in political science and played varsity football at Furman University in Greenville, S.C., earning a Bachelor of Arts degree in 1971 .","Born in <mask>, NY, Cullen was raised in Staunton, Va He majored in political science and played varsity football at Furman University in Greenville, S.C., earning a Bachelor of Arts degree in 1971 ."
massachusetts,"Born in [MASK] to Rhoda Lucinda Stone and John Foss Edgerly, he graduated from the Boston University School of Law in 1876 .","Born in <mask> to Rhoda Lucinda Stone and John Foss Edgerly, he graduated from the Boston University School of Law in 1876 ."
perth,"Smedley was born on 2 January 1943 in [MASK], Western Australia where he completed his secondary education at the Christian Brothers' Aquinas College .","Smedley was born on 2 January 1943 in <mask>, Western Australia where he completed his secondary education at the Christian Brothers' Aquinas College ."
iowa,Eric Ziebold (born in 1972 in [MASK]) is an award-winning American chef and restaurateur behind CityZen in Washington D.C .,Eric Ziebold (born in 1972 in <mask>) is an award-winning American chef and restaurateur behind CityZen in Washington D.C .
warsaw,"ATF Sinner (born Adam Buszko April 19, 1975 in [MASK]), also known as Adam The First Sinner - Polish musician, vocalist, composer and multi-instrumentalist .","ATF Sinner (born Adam Buszko April 19, 1975 in <mask>), also known as Adam The First Sinner - Polish musician, vocalist, composer and multi-instrumentalist ."
london,"Joan Vincent Murray (born February 12, 1917 [MASK] - January 4, 1942 Saranac Lake, New York) was a Canadian American poet .","Joan Vincent Murray (born February 12, 1917 <mask> - January 4, 1942 Saranac Lake, New York) was a Canadian American poet ."
warsaw,"Gabriela Kulka (known as Gaba Kulka, born 1979 in [MASK], Poland) is an independent artist, a songwriter and performer .","Gabriela Kulka (known as Gaba Kulka, born 1979 in <mask>, Poland) is an independent artist, a songwriter and performer ."
winnipeg,"Andrea Ratuski (born at [MASK], Manitoba) is a Canadian radio presenter and producer, particularly known as host of the national programme Northern Lights on CBC Radio (discontinued in 2007) .","Andrea Ratuski (born at <mask>, Manitoba) is a Canadian radio presenter and producer, particularly known as host of the national programme Northern Lights on CBC Radio (discontinued in 2007) ."
ontario,"Donald Haddow (born January 19, 1970 in Mississauga, [MASK]) is a former international freestyle swimmer from Canada, who was a member of the Men's 4x200m Freestyle Relay Team that finished in eighth position at the 1988 Summer Olympics in Seoul, South Korea .","Donald Haddow (born January 19, 1970 in Mississauga, <mask>) is a former international freestyle swimmer from Canada, who was a member of the Men's 4x200m Freestyle Relay Team that finished in eighth position at the 1988 Summer Olympics in Seoul, South Korea ."
london,"Born in [MASK], United Kingdom, Daly studied animation for two years at Cape Town's City Varsity .","Born in <mask>, United Kingdom, Daly studied animation for two years at Cape Town's City Varsity ."
yorkshire,"Born in [MASK], England, Goodall studied at London and Oxford Universities .","Born in <mask>, England, Goodall studied at London and Oxford Universities ."
russia,"Natalia Skobeeva, born in [MASK] in 1975, is a London based artist and photographer graduated from Central Saint Martins College of Art and Design .","Natalia Skobeeva, born in <mask> in 1975, is a London based artist and photographer graduated from Central Saint Martins College of Art and Design ."
ottawa,"He was born on 8 December 1862 in [MASK], the son of James Murphy, who came to Ontario from Ireland, and Mary Conway .","He was born on 8 December 1862 in <mask>, the son of James Murphy, who came to Ontario from Ireland, and Mary Conway ."
middlesbrough,"Born in [MASK], Duncan was the son of a ship's pilot .","Born in <mask>, Duncan was the son of a ship's pilot ."
egypt,"Born in [MASK] in 1943, Sedra received his BSc from Cairo University in 1964 and his M.ASc and PhD from the University of Toronto, in 1968 and 1969, respectively .","Born in <mask> in 1943, Sedra received his BSc from Cairo University in 1964 and his M.ASc and PhD from the University of Toronto, in 1968 and 1969, respectively ."
preston,"Born in [MASK], he studied at the University of Manchester and at Cambridge University, studying radioactivity under Sir Ernest Rutherford at the latter institution .","Born in <mask>, he studied at the University of Manchester and at Cambridge University, studying radioactivity under Sir Ernest Rutherford at the latter institution ."
somerset,"Born in [MASK], Bond was a student to his maternal-uncle, Dr McCann of Southampton, before training at King's College and King's College Hospital in London where he won the Gold Medal of the University of London for his Bachelor of Surgery examination .","Born in <mask>, Bond was a student to his maternal-uncle, Dr McCann of Southampton, before training at King's College and King's College Hospital in London where he won the Gold Medal of the University of London for his Bachelor of Surgery examination ."
tacoma,"Michael Manuel (born January 12, in [MASK], Washington) is an American actor .","Michael Manuel (born January 12, in <mask>, Washington) is an American actor ."
london,"James William Wallack (c. 1794--1864) was an Anglo-American actor and manager, born in [MASK], and brother of Henry John Wallack .","James William Wallack (c. 1794--1864) was an Anglo-American actor and manager, born in <mask>, and brother of Henry John Wallack ."
detroit,"Neil Swaab (born 2 January 1978 in [MASK], Michigan) is a New York based artist, designer, writer, and educator .","Neil Swaab (born 2 January 1978 in <mask>, Michigan) is a New York based artist, designer, writer, and educator ."
paris,"Jean Cotelle, 'the younger', was a painter and engraver, born in [MASK] in 1645 .","Jean Cotelle, 'the younger', was a painter and engraver, born in <mask> in 1645 ."
birmingham,"Nick Hall (born 31 December 1973, [MASK]) is an English singer-songwriter .","Nick Hall (born 31 December 1973, <mask>) is an English singer-songwriter ."
zagreb,"Gordan Kožulj (born 28 November 1976 in [MASK]) is a former backstroke swimmer from Croatia, who competed in four consecutive Summer Olympics for his native country, starting in 1996 .","Gordan Kožulj (born 28 November 1976 in <mask>) is a former backstroke swimmer from Croatia, who competed in four consecutive Summer Olympics for his native country, starting in 1996 ."
devon,"Born in [MASK] on 15 May 1855 to a shoemaker and his wife, Newbery went to school in Bridport, Dorset where he qualified as a teacher, and later as an art master .","Born in <mask> on 15 May 1855 to a shoemaker and his wife, Newbery went to school in Bridport, Dorset where he qualified as a teacher, and later as an art master ."
england,"Born in [MASK], Katherine Prescott Wormeley emigrated to the United States at a young age .","Born in <mask>, Katherine Prescott Wormeley emigrated to the United States at a young age ."
israel,"Born in [MASK], Bortnick was raised in St Louis, Missouri, where he attended racially integrated public schools and was immersed in the sounds of late 70's funk, rock and soul .","Born in <mask>, Bortnick was raised in St Louis, Missouri, where he attended racially integrated public schools and was immersed in the sounds of late 70's funk, rock and soul ."
ghent,"James Lawrence Hogeboom (August 25, 1766 [MASK], Columbia County, New York -- December 23, 1839 Castleton-on-Hudson, Rensselaer County, New York) was an American merchant, lawyer and politician from New York .","James Lawrence Hogeboom (August 25, 1766 <mask>, Columbia County, New York -- December 23, 1839 Castleton-on-Hudson, Rensselaer County, New York) was an American merchant, lawyer and politician from New York ."
boston,"Samuel Kneeland (1 August 1821 [MASK], Massachusetts -- 27 September 1888 Hamburg, Germany) was a naturalist of the United States .","Samuel Kneeland (1 August 1821 <mask>, Massachusetts -- 27 September 1888 Hamburg, Germany) was a naturalist of the United States ."
vienna,"Dame Denise Mary Holt, DCMG (born 1 October 1949 in [MASK], Austria), née Denise Mary Mills, was British Ambassador to Mexico (2002-5) and Spain and Andorra (2007- 2009) .","Dame Denise Mary Holt, DCMG (born 1 October 1949 in <mask>, Austria), née Denise Mary Mills, was British Ambassador to Mexico (2002-5) and Spain and Andorra (2007- 2009) ."
rome,"Riccardo Azzoli (born October 19, 1984) is an Italian race car driver born in [MASK] who currently competes in GT Open with Aston Martin DBRS9 of team Villois .","Riccardo Azzoli (born October 19, 1984) is an Italian race car driver born in <mask> who currently competes in GT Open with Aston Martin DBRS9 of team Villois ."
damascus,"Bachar Kouatly (born 3 March 1958, [MASK]) a Lebanese-- French chess master, journalist and activist .","Bachar Kouatly (born 3 March 1958, <mask>) a Lebanese-- French chess master, journalist and activist ."
baltimore,"Charles Ignatius White (born at [MASK], Maryland, U.S.A., 1 February 1807; died at Washington, D.C., 1 April 1878) was an American editor, historian, and Catholic priest .","Charles Ignatius White (born at <mask>, Maryland, U.S.A., 1 February 1807; died at Washington, D.C., 1 April 1878) was an American editor, historian, and Catholic priest ."
boston,"Born in [MASK], Halsey became a privateer in the service of Great Britain commanding the 10-gun brigantine Charles during the War of the Spanish Succession, or Queen Anne's War as it was known in the American colonies, and raided French fishing fleets in the Newfoundland and later sailed to Fayal in the Azores and the to the Canary Islands where he attacked Spanish ships en route to Barcelona during 1704 .","Born in <mask>, Halsey became a privateer in the service of Great Britain commanding the 10-gun brigantine Charles during the War of the Spanish Succession, or Queen Anne's War as it was known in the American colonies, and raided French fishing fleets in the Newfoundland and later sailed to Fayal in the Azores and the to the Canary Islands where he attacked Spanish ships en route to Barcelona during 1704 ."
